,participant,task,trial,choice,reward,RT,expected_reward0,expected_reward1,forced_choice,horizon
3868,1,198,8,1,60.0,0.291092,64,60,False,10
3869,1,198,9,0,58.0,3.683854,64,60,False,10
3870,1,199,0,1,41.0,0.369862,60,56,True,10
3871,1,199,1,1,50.0,0.404838,60,56,True,10
3872,1,199,2,0,77.0,0.299185,60,56,True,10
3873,1,199,3,0,54.0,0.36624,60,56,True,10
3874,1,199,4,1,55.0,0.301264,60,56,False,10
3875,1,199,5,0,68.0,0.247426,60,56,False,10
3876,1,199,6,0,67.0,0.306497,60,56,False,10
3877,1,199,7,0,52.0,0.330693,60,56,False,10
3878,1,199,8,0,69.0,0.283233,60,56,False,10
3879,1,199,9,0,63.0,0.276205,60,56,False,10
3880,1,200,0,1,74.0,0.37431,40,70,True,5
3881,1,200,1,0,26.0,0.325985,40,70,True,5
3882,1,200,2,1,74.0,0.271862,40,70,True,5
3883,1,200,3,1,73.0,0.261678,40,70,True,5
3884,1,200,4,1,79.0,0.253767,40,70,False,5
3885,1,201,0,1,44.0,0.467458,60,52,True,5
3886,1,201,1,0,55.0,0.309139,60,52,True,5
3887,1,201,2,0,70.0,0.43835,60,52,True,5
3888,1,201,3,1,60.0,0.466683,60,52,True,5
3889,1,201,4,0,79.0,3.685777,60,52,False,5
3890,1,202,0,0,42.0,0.304645,36,40,True,5
3891,1,202,1,0,45.0,0.337196,36,40,True,5
3892,1,202,2,1,42.0,0.538647,36,40,True,5
3893,1,202,3,0,45.0,0.314225,36,40,True,5
3894,1,202,4,1,50.0,0.412183,36,40,False,5
3895,1,203,0,0,52.0,2.702455,64,60,True,5
3896,1,203,1,1,70.0,0.298611,64,60,True,5
3897,1,203,2,1,72.0,0.358352,64,60,True,5
3898,1,203,3,0,56.0,0.325436,64,60,True,5
3899,1,203,4,1,48.0,0.246157,64,60,False,5
3900,1,204,0,1,73.0,0.458873,60,64,True,10
3901,1,204,1,0,62.0,0.294741,60,64,True,10
3902,1,204,2,0,55.0,0.412321,60,64,True,10
3903,1,204,3,1,64.0,0.24599,60,64,True,10
3904,1,204,4,1,53.0,0.30515,60,64,False,10
3905,1,204,5,0,58.0,0.305715,60,64,False,10
3906,1,204,6,1,65.0,0.731985,60,64,False,10
3907,1,204,7,1,61.0,0.283943,60,64,False,10
3908,1,204,8,1,55.0,0.517124,60,64,False,10
3909,1,204,9,0,68.0,0.24412,60,64,False,10
3910,1,205,0,1,1.0,1.528697,40,10,True,5
3911,1,205,1,1,25.0,1.572646,40,10,True,5
3912,1,205,2,0,38.0,0.296923,40,10,True,5
3913,1,205,3,1,2.0,0.427601,40,10,True,5
3914,1,205,4,0,33.0,0.225871,40,10,False,5
3915,1,206,0,1,85.0,0.469171,60,80,True,10
3916,1,206,1,0,60.0,0.919485,60,80,True,10
3917,1,206,2,0,54.0,1.930635,60,80,True,10
3918,1,206,3,1,85.0,0.364091,60,80,True,10
3919,1,206,4,1,78.0,0.763005,60,80,False,10
3920,1,206,5,1,91.0,0.811492,60,80,False,10
3921,1,206,6,1,78.0,0.272135,60,80,False,10
3922,1,206,7,1,77.0,0.345735,60,80,False,10
3923,1,206,8,1,77.0,0.22491,60,80,False,10
3924,1,206,9,1,84.0,0.220634,60,80,False,10
3925,1,207,0,1,50.0,0.472344,60,64,True,5
3926,1,207,1,1,72.0,0.483743,60,64,True,5
3927,1,207,2,0,59.0,2.897266,60,64,True,5
3928,1,207,3,0,66.0,0.480716,60,64,True,5
3929,1,207,4,1,61.0,1.052221,60,64,False,5
3930,1,208,0,0,38.0,0.599463,40,44,True,10
3931,1,208,1,0,38.0,0.374562,40,44,True,10
3932,1,208,2,0,42.0,0.277631,40,44,True,10
3933,1,208,3,1,46.0,0.36822,40,44,True,10
3934,1,208,4,1,32.0,0.359972,40,44,False,10
3935,1,208,5,1,46.0,0.470343,40,44,False,10
3936,1,208,6,1,48.0,5.912965,40,44,False,10
3937,1,208,7,1,49.0,0.235937,40,44,False,10
3938,1,208,8,1,49.0,0.213873,40,44,False,10
3939,1,208,9,1,34.0,0.259192,40,44,False,10
3940,1,209,0,1,55.0,0.485168,90,60,True,10
3941,1,209,1,0,97.0,0.433361,90,60,True,10
3942,1,209,2,0,81.0,0.454987,90,60,True,10
3943,1,209,3,0,81.0,2.547623,90,60,True,10
3944,1,209,4,0,94.0,0.562979,90,60,False,10
3945,1,209,5,0,82.0,0.377258,90,60,False,10
3946,1,209,6,0,89.0,0.279959,90,60,False,10
3947,1,209,7,0,90.0,0.31354,90,60,False,10
3948,1,209,8,0,93.0,0.265511,90,60,False,10
3949,1,209,9,0,94.0,0.229765,90,60,False,10
3950,1,210,0,0,39.0,0.433148,30,60,True,5
3951,1,210,1,1,64.0,0.50967,30,60,True,5
3952,1,210,2,0,32.0,0.334118,30,60,True,5
3953,1,210,3,1,51.0,0.478803,30,60,True,5
3954,1,210,4,0,42.0,1.184301,30,60,False,5
3955,1,211,0,1,56.0,1.871455,40,52,True,5
3956,1,211,1,0,45.0,0.307537,40,52,True,5
3957,1,211,2,0,55.0,0.525272,40,52,True,5
3958,1,211,3,1,49.0,0.247,40,52,True,5
3959,1,211,4,1,49.0,0.314447,40,52,False,5
3960,1,212,0,0,45.0,1.275106,40,60,True,10
3961,1,212,1,1,61.0,0.341604,40,60,True,10
3962,1,212,2,1,57.0,0.966114,40,60,True,10
3963,1,212,3,1,59.0,2.230778,40,60,True,10
3964,1,212,4,1,68.0,0.379388,40,60,False,10
3965,1,212,5,0,34.0,0.672749,40,60,False,10
3966,1,212,6,1,66.0,0.355261,40,60,False,10
3967,1,212,7,1,66.0,0.497759,40,60,False,10
3968,1,212,8,1,53.0,0.474805,40,60,False,10
3969,1,212,9,1,61.0,0.492591,40,60,False,10
3970,1,213,0,1,77.0,0.628866,72,60,True,10
3971,1,213,1,0,78.0,0.971904,72,60,True,10
3972,1,213,2,0,75.0,4.443725,72,60,True,10
3973,1,213,3,0,70.0,0.896272,72,60,True,10
3974,1,213,4,1,58.0,1.609812,72,60,False,10
3975,1,213,5,0,69.0,0.432151,72,60,False,10
3976,1,213,6,0,77.0,0.236279,72,60,False,10
3977,1,213,7,0,80.0,0.231994,72,60,False,10
3978,1,213,8,0,83.0,0.228618,72,60,False,10
3979,1,213,9,0,76.0,8.159785,72,60,False,10
3980,1,214,0,0,45.0,0.401191,44,40,True,5
3981,1,214,1,0,49.0,0.327548,44,40,True,5
3982,1,214,2,1,42.0,0.345053,44,40,True,5
3983,1,214,3,1,38.0,0.407935,44,40,True,5
3984,1,214,4,0,49.0,0.294571,44,40,False,5
3985,1,215,0,0,27.0,0.361116,30,60,True,10
3986,1,215,1,0,30.0,0.287487,30,60,True,10
3987,1,215,2,1,55.0,0.33024,30,60,True,10
3988,1,215,3,1,55.0,0.347865,30,60,True,10
3989,1,215,4,1,63.0,0.460138,30,60,False,10
3990,1,215,5,1,60.0,0.335095,30,60,False,10
3991,1,215,6,1,51.0,0.54205,30,60,False,10
3992,1,215,7,1,60.0,4.885893,30,60,False,10
3993,1,215,8,1,65.0,0.231829,30,60,False,10
3994,1,215,9,1,80.0,0.243736,30,60,False,10
3995,1,216,0,0,26.0,0.487598,40,60,True,5
3996,1,216,1,0,51.0,0.34567,40,60,True,5
3997,1,216,2,1,69.0,0.299665,40,60,True,5
3998,1,216,3,0,42.0,0.49255,40,60,True,5
3999,1,216,4,1,52.0,0.311369,40,60,False,5
4000,1,217,0,0,30.0,4.648037,40,48,True,5
4001,1,217,1,1,44.0,0.340007,40,48,True,5
4002,1,217,2,0,42.0,0.389145,40,48,True,5
4003,1,217,3,0,33.0,0.459657,40,48,True,5
4004,1,217,4,1,41.0,0.28085,40,48,False,5
4005,1,218,0,1,46.0,0.474278,60,40,True,5
4006,1,218,1,0,61.0,0.308494,60,40,True,5
4007,1,218,2,1,26.0,0.386375,60,40,True,5
4008,1,218,3,1,38.0,0.486271,60,40,True,5
4009,1,218,4,0,54.0,5.479688,60,40,False,5
4010,1,219,0,0,80.0,0.411618,80,60,True,10
4011,1,219,1,1,73.0,0.327676,80,60,True,10
4012,1,219,2,0,76.0,0.377727,80,60,True,10
4013,1,219,3,0,66.0,0.385524,80,60,True,10
4014,1,219,4,1,63.0,0.320296,80,60,False,10
4015,1,219,5,1,46.0,0.431563,80,60,False,10
4016,1,219,6,0,78.0,0.27588,80,60,False,10
4017,1,219,7,0,85.0,0.303143,80,60,False,10
4018,1,219,8,0,85.0,0.31869,80,60,False,10
4019,1,219,9,0,74.0,0.264824,80,60,False,10
4020,1,220,0,0,30.0,0.345816,48,40,True,10
4021,1,220,1,0,44.0,0.266254,48,40,True,10
4022,1,220,2,1,36.0,0.525623,48,40,True,10
4023,1,220,3,1,36.0,0.839217,48,40,True,10
4024,1,220,4,0,48.0,0.612218,48,40,False,10
4025,1,220,5,0,54.0,1.056857,48,40,False,10
4026,1,220,6,0,38.0,0.700382,48,40,False,10
4027,1,220,7,0,48.0,4.53429,48,40,False,10
4028,1,220,8,0,38.0,0.214479,48,40,False,10
4029,1,220,9,0,52.0,0.267744,48,40,False,10
4030,1,221,0,0,80.0,0.438948,90,60,True,10
4031,1,221,1,1,58.0,0.550052,90,60,True,10
4032,1,221,2,1,53.0,2.377386,90,60,True,10
4033,1,221,3,0,76.0,0.602249,90,60,True,10
4034,1,221,4,0,94.0,0.512233,90,60,False,10
4035,1,221,5,0,94.0,0.375622,90,60,False,10
4036,1,221,6,0,87.0,0.350928,90,60,False,10
4037,1,221,7,0,99.0,0.301149,90,60,False,10
4038,1,221,8,0,99.0,0.438862,90,60,False,10
4039,1,221,9,0,92.0,0.37167,90,60,False,10
4040,1,222,0,1,34.0,0.637032,40,36,True,10
4041,1,222,1,0,29.0,0.300295,40,36,True,10
4042,1,222,2,0,41.0,0.457302,40,36,True,10
4043,1,222,3,1,26.0,0.291285,40,36,True,10
4044,1,222,4,0,46.0,0.341627,40,36,False,10
4045,1,222,5,0,47.0,0.301485,40,36,False,10
4046,1,222,6,0,45.0,0.302696,40,36,False,10
4047,1,222,7,0,29.0,0.808348,40,36,False,10
4048,1,222,8,0,38.0,0.261758,40,36,False,10
4049,1,222,9,0,28.0,0.528699,40,36,False,10
4050,1,223,0,0,64.0,0.594133,60,68,True,5
4051,1,223,1,1,76.0,1.064001,60,68,True,5
4052,1,223,2,0,43.0,1.331821,60,68,True,5
4053,1,223,3,1,63.0,4.533439,60,68,True,5
4054,1,223,4,1,58.0,0.846446,60,68,False,5
4055,1,224,0,1,39.0,0.458005,40,44,True,10
4056,1,224,1,1,42.0,0.363431,40,44,True,10
4057,1,224,2,0,45.0,0.325983,40,44,True,10
4058,1,224,3,0,40.0,0.376145,40,44,True,10
4059,1,224,4,1,47.0,0.285679,40,44,False,10
4060,1,224,5,1,46.0,0.295991,40,44,False,10
4061,1,224,6,1,48.0,0.289168,40,44,False,10
4062,1,224,7,0,52.0,0.283063,40,44,False,10
4063,1,224,8,0,40.0,0.34199,40,44,False,10
4064,1,224,9,1,39.0,0.221406,40,44,False,10
4065,1,225,0,0,28.0,0.557989,20,40,True,10
4066,1,225,1,1,43.0,0.320419,20,40,True,10
4067,1,225,2,0,17.0,0.281569,20,40,True,10
4068,1,225,3,1,40.0,0.33909,20,40,True,10
4069,1,225,4,1,33.0,0.666913,20,40,False,10
4070,1,225,5,0,13.0,0.254863,20,40,False,10
4071,1,225,6,1,57.0,0.553677,20,40,False,10
4072,1,225,7,1,34.0,0.320568,20,40,False,10
4073,1,225,8,1,31.0,0.217899,20,40,False,10
4074,1,225,9,1,38.0,0.205847,20,40,False,10
4075,1,226,0,0,69.0,0.641527,60,52,True,5
4076,1,226,1,0,71.0,0.278164,60,52,True,5
4077,1,226,2,0,61.0,0.325712,60,52,True,5
4078,1,226,3,1,66.0,0.316152,60,52,True,5
4079,1,226,4,0,55.0,0.612557,60,52,False,5
4080,1,227,0,1,58.0,0.400812,60,72,True,10
4081,1,227,1,1,62.0,0.376584,60,72,True,10
4082,1,227,2,0,64.0,0.345539,60,72,True,10
4083,1,227,3,1,77.0,0.311016,60,72,True,10
4084,1,227,4,1,71.0,0.328044,60,72,False,10
4085,1,227,5,1,85.0,0.216179,60,72,False,10
4086,1,227,6,1,62.0,0.173926,60,72,False,10
4087,1,227,7,1,73.0,0.155453,60,72,False,10
4088,1,227,8,1,83.0,0.170216,60,72,False,10
4089,1,227,9,1,67.0,0.143836,60,72,False,10
4090,1,228,0,0,51.0,0.376749,56,60,True,5
4091,1,228,1,1,62.0,0.279593,56,60,True,5
4092,1,228,2,1,64.0,0.401525,56,60,True,5
4093,1,228,3,0,49.0,0.328917,56,60,True,5
4094,1,228,4,1,54.0,0.169339,56,60,False,5
4095,1,229,0,0,96.0,0.480438,90,60,True,10
4096,1,229,1,1,59.0,0.267478,90,60,True,10
4097,1,229,2,1,49.0,0.554189,90,60,True,10
4098,1,229,3,1,61.0,0.375485,90,60,True,10
4099,1,229,4,0,97.0,0.277441,90,60,False,10
4100,1,229,5,0,95.0,0.128002,90,60,False,10
4101,1,229,6,0,96.0,0.368402,90,60,False,10
4102,1,229,7,0,83.0,0.11867,90,60,False,10
4103,1,229,8,0,97.0,0.167547,90,60,False,10
4104,1,229,9,0,89.0,0.149073,90,60,False,10
4105,1,230,0,0,50.0,0.444568,40,70,True,5
4106,1,230,1,1,74.0,0.29624,40,70,True,5
4107,1,230,2,0,35.0,0.235424,40,70,True,5
4108,1,230,3,1,56.0,0.449045,40,70,True,5
4109,1,230,4,1,69.0,1.723038,40,70,False,5
4110,1,231,0,0,35.0,0.373461,48,60,True,10
4111,1,231,1,1,53.0,0.259961,48,60,True,10
4112,1,231,2,1,60.0,0.434071,48,60,True,10
4113,1,231,3,1,60.0,0.532264,48,60,True,10
4114,1,231,4,1,56.0,0.565802,48,60,False,10
4115,1,231,5,0,45.0,0.460225,48,60,False,10
4116,1,231,6,1,66.0,0.310166,48,60,False,10
4117,1,231,7,1,75.0,0.287904,48,60,False,10
4118,1,231,8,1,43.0,0.384053,48,60,False,10
4119,1,231,9,1,68.0,0.381596,48,60,False,10
4120,1,232,0,0,42.0,5.484173,40,60,True,10
4121,1,232,1,0,38.0,0.344159,40,60,True,10
4122,1,232,2,1,71.0,0.28744,40,60,True,10
4123,1,232,3,0,35.0,0.371698,40,60,True,10
4124,1,232,4,1,70.0,0.226251,40,60,False,10
4125,1,232,5,1,67.0,0.277847,40,60,False,10
4126,1,232,6,1,51.0,0.151569,40,60,False,10
4127,1,232,7,1,60.0,0.086756,40,60,False,10
4128,1,232,8,1,70.0,0.11276,40,60,False,10
4129,1,232,9,1,62.0,0.080044,40,60,False,10
4130,1,233,0,0,45.0,0.401558,40,60,True,10
4131,1,233,1,1,59.0,0.252834,40,60,True,10
4132,1,233,2,1,64.0,0.436189,40,60,True,10
4133,1,233,3,1,54.0,0.288939,40,60,True,10
4134,1,233,4,1,63.0,0.266451,40,60,False,10
4135,1,233,5,0,48.0,0.158095,40,60,False,10
4136,1,233,6,1,42.0,0.045864,40,60,False,10
4137,1,233,7,1,64.0,0.041036,40,60,False,10
4138,1,233,8,1,51.0,0.052292,40,60,False,10
4139,1,233,9,1,71.0,0.000951,40,60,False,10
4140,1,234,0,1,72.0,2.065545,60,68,True,5
4141,1,234,1,0,52.0,0.390255,60,68,True,5
4142,1,234,2,0,59.0,0.405895,60,68,True,5
4143,1,234,3,0,59.0,0.971899,60,68,True,5
4144,1,234,4,1,76.0,0.180097,60,68,False,5
4145,1,235,0,1,58.0,0.441659,40,70,True,5
4146,1,235,1,1,72.0,0.396649,40,70,True,5
4147,1,235,2,0,33.0,0.309289,40,70,True,5
4148,1,235,3,0,25.0,0.35848,40,70,True,5
4149,1,235,4,1,62.0,0.286008,40,70,False,5
4150,1,236,0,0,28.0,0.366865,20,40,True,10
4151,1,236,1,1,43.0,0.278869,20,40,True,10
4152,1,236,2,0,17.0,0.388995,20,40,True,10
4153,1,236,3,1,40.0,0.503992,20,40,True,10
4154,1,236,4,1,33.0,1.418811,20,40,False,10
4155,1,236,5,0,13.0,0.336135,20,40,False,10
4156,1,236,6,1,57.0,0.28742,20,40,False,10
4157,1,236,7,1,34.0,0.216216,20,40,False,10
4158,1,236,8,1,31.0,4.333849,20,40,False,10
4159,1,236,9,1,38.0,0.405837,20,40,False,10
4160,1,237,0,1,17.0,0.371659,40,20,True,5
4161,1,237,1,1,8.0,0.393195,40,20,True,5
4162,1,237,2,0,36.0,0.360244,40,20,True,5
4163,1,237,3,1,22.0,0.371486,40,20,True,5
4164,1,237,4,0,31.0,0.2707,40,20,False,5
4165,1,238,0,0,39.0,0.322875,32,40,True,10
4166,1,238,1,0,45.0,0.339478,32,40,True,10
4167,1,238,2,0,35.0,0.28306,32,40,True,10
4168,1,238,3,1,35.0,0.254416,32,40,True,10
4169,1,238,4,1,52.0,0.29721,32,40,False,10
4170,1,238,5,1,42.0,0.594023,32,40,False,10
4171,1,238,6,0,25.0,0.319587,32,40,False,10
4172,1,238,7,1,55.0,0.336588,32,40,False,10
4173,1,238,8,1,43.0,0.232779,32,40,False,10
4174,1,238,9,1,39.0,2.859916,32,40,False,10
4175,1,239,0,0,66.0,0.535132,70,40,True,10
4176,1,239,1,0,81.0,0.328977,70,40,True,10
4177,1,239,2,1,43.0,0.377593,70,40,True,10
4178,1,239,3,1,37.0,1.665547,70,40,True,10
4179,1,239,4,1,33.0,0.723318,70,40,False,10
4180,1,239,5,1,47.0,0.71672,70,40,False,10
4181,1,239,6,1,40.0,0.302057,70,40,False,10
4182,1,239,7,0,84.0,0.542335,70,40,False,10
4183,1,239,8,0,71.0,0.334062,70,40,False,10
4184,1,239,9,0,63.0,0.300754,70,40,False,10
4185,1,240,0,1,34.0,0.617288,40,36,True,10
4186,1,240,1,0,29.0,0.255808,40,36,True,10
4187,1,240,2,0,41.0,0.404451,40,36,True,10
4188,1,240,3,1,26.0,0.4423,40,36,True,10
4189,1,240,4,0,46.0,0.287387,40,36,False,10
4190,1,240,5,0,47.0,0.440093,40,36,False,10
4191,1,240,6,0,45.0,0.156409,40,36,False,10
4192,1,240,7,0,29.0,0.138803,40,36,False,10
4193,1,240,8,0,38.0,0.147764,40,36,False,10
4194,1,240,9,0,28.0,0.114206,40,36,False,10
4195,1,241,0,0,17.0,0.36098,30,60,True,10
4196,1,241,1,1,66.0,0.55444,30,60,True,10
4197,1,241,2,0,37.0,0.396513,30,60,True,10
4198,1,241,3,0,40.0,0.535853,30,60,True,10
4199,1,241,4,1,70.0,0.127991,30,60,False,10
4200,1,241,5,1,60.0,0.066043,30,60,False,10
4201,1,241,6,1,68.0,0.091338,30,60,False,10
4202,1,241,7,1,75.0,0.141902,30,60,False,10
4203,1,241,8,1,59.0,0.116994,30,60,False,10
4204,1,241,9,1,67.0,0.158013,30,60,False,10
4205,1,242,0,0,45.0,0.300031,44,40,True,5
4206,1,242,1,0,49.0,0.342329,44,40,True,5
4207,1,242,2,1,42.0,0.3108,44,40,True,5
4208,1,242,3,1,38.0,0.376072,44,40,True,5
4209,1,242,4,0,49.0,0.318342,44,40,False,5
4210,1,243,0,1,64.0,0.45452,64,60,True,5
4211,1,243,1,1,59.0,0.385793,64,60,True,5
4212,1,243,2,1,66.0,4.930084,64,60,True,5
4213,1,243,3,0,71.0,0.396285,64,60,True,5
4214,1,243,4,0,60.0,0.458181,64,60,False,5
4215,1,244,0,1,39.0,0.318802,48,40,True,5
4216,1,244,1,0,56.0,0.278956,48,40,True,5
4217,1,244,2,1,29.0,0.304759,48,40,True,5
4218,1,244,3,1,31.0,0.412033,48,40,True,5
4219,1,244,4,0,37.0,0.241264,48,40,False,5
4220,1,245,0,1,65.0,0.636194,68,60,True,10
4221,1,245,1,1,60.0,0.402039,68,60,True,10
4222,1,245,2,0,72.0,0.327736,68,60,True,10
4223,1,245,3,1,58.0,0.385086,68,60,True,10
4224,1,245,4,0,60.0,0.198957,68,60,False,10
4225,1,245,5,0,73.0,0.867411,68,60,False,10
4226,1,245,6,0,74.0,0.583555,68,60,False,10
4227,1,245,7,0,63.0,0.252965,68,60,False,10
4228,1,245,8,0,70.0,0.119296,68,60,False,10
4229,1,245,9,0,76.0,0.06405,68,60,False,10
4230,1,246,0,0,34.0,2.753688,28,40,True,5
4231,1,246,1,0,33.0,0.354504,28,40,True,5
4232,1,246,2,1,28.0,0.507717,28,40,True,5
4233,1,246,3,1,39.0,0.349715,28,40,True,5
4234,1,246,4,0,16.0,0.348754,28,40,False,5
4235,1,247,0,1,32.0,0.477231,40,32,True,10
4236,1,247,1,0,44.0,0.310135,40,32,True,10
4237,1,247,2,0,55.0,0.336821,40,32,True,10
4238,1,247,3,1,33.0,0.555039,40,32,True,10
4239,1,247,4,0,34.0,4.065637,40,32,False,10
4240,1,247,5,1,36.0,0.243999,40,32,False,10
4241,1,247,6,0,40.0,0.200319,40,32,False,10
4242,1,247,7,0,44.0,0.187957,40,32,False,10
4243,1,247,8,0,37.0,0.137246,40,32,False,10
4244,1,247,9,0,37.0,0.161071,40,32,False,10
4245,1,248,0,0,67.0,0.336684,64,60,True,10
4246,1,248,1,1,63.0,0.264715,64,60,True,10
4247,1,248,2,0,65.0,0.269342,64,60,True,10
4248,1,248,3,1,66.0,0.664548,64,60,True,10
4249,1,248,4,0,51.0,0.418574,64,60,False,10
4250,1,248,5,1,46.0,0.295587,64,60,False,10
4251,1,248,6,0,57.0,0.440438,64,60,False,10
4252,1,248,7,0,62.0,1.780185,64,60,False,10
4253,1,248,8,0,68.0,8.595214,64,60,False,10
4254,1,248,9,0,52.0,0.920921,64,60,False,10
4255,1,249,0,0,60.0,0.39733,60,72,True,10
4256,1,249,1,0,66.0,0.336096,60,72,True,10
4257,1,249,2,1,89.0,0.28892,60,72,True,10
4258,1,249,3,1,61.0,0.302612,60,72,True,10
4259,1,249,4,1,71.0,0.309356,60,72,False,10
4260,1,249,5,1,82.0,0.237037,60,72,False,10
4261,1,249,6,0,52.0,0.402277,60,72,False,10
4262,1,249,7,1,79.0,0.110686,60,72,False,10
4263,1,249,8,1,79.0,0.167566,60,72,False,10
4264,1,249,9,1,75.0,0.117609,60,72,False,10
4265,1,250,0,0,41.0,0.418694,48,40,True,10
4266,1,250,1,1,43.0,0.280902,48,40,True,10
4267,1,250,2,0,57.0,0.300837,48,40,True,10
4268,1,250,3,0,64.0,0.341383,48,40,True,10
4269,1,250,4,1,55.0,0.614926,48,40,False,10
4270,1,250,5,0,63.0,0.170764,48,40,False,10
4271,1,250,6,0,59.0,0.146669,48,40,False,10
4272,1,250,7,0,50.0,0.090183,48,40,False,10
4273,1,250,8,0,44.0,0.130146,48,40,False,10
4274,1,250,9,0,45.0,0.099771,48,40,False,10
4275,1,251,0,0,16.0,0.292239,10,40,True,10
4276,1,251,1,0,1.0,0.877321,10,40,True,10
4277,1,251,2,1,43.0,1.815909,10,40,True,10
4278,1,251,3,0,12.0,0.4082,10,40,True,10
4279,1,251,4,1,42.0,0.219807,10,40,False,10
4280,1,251,5,1,34.0,0.297533,10,40,False,10
4281,1,251,6,1,48.0,2.611612,10,40,False,10
4282,1,251,7,1,35.0,0.159772,10,40,False,10
4283,1,251,8,1,44.0,0.142378,10,40,False,10
4284,1,251,9,1,43.0,0.141641,10,40,False,10
4285,1,252,0,1,50.0,0.349375,60,64,True,5
4286,1,252,1,1,72.0,0.364585,60,64,True,5
4287,1,252,2,0,59.0,0.332478,60,64,True,5
4288,1,252,3,0,66.0,0.412931,60,64,True,5
4289,1,252,4,1,61.0,0.218467,60,64,False,5
4290,1,253,0,1,77.0,2.398722,72,60,True,10
4291,1,253,1,0,78.0,0.318505,72,60,True,10
4292,1,253,2,0,75.0,0.351877,72,60,True,10
4293,1,253,3,0,70.0,0.527969,72,60,True,10
4294,1,253,4,0,82.0,3.784629,72,60,False,10
4295,1,253,5,1,75.0,0.311787,72,60,False,10
4296,1,253,6,0,77.0,0.463307,72,60,False,10
4297,1,253,7,1,53.0,0.330938,72,60,False,10
4298,1,253,8,0,83.0,0.218294,72,60,False,10
4299,1,253,9,0,76.0,0.18206,72,60,False,10
4300,1,254,0,0,30.0,0.314834,40,48,True,5
4301,1,254,1,1,44.0,0.301409,40,48,True,5
4302,1,254,2,0,42.0,0.344894,40,48,True,5
4303,1,254,3,0,33.0,0.376255,40,48,True,5
4304,1,254,4,1,41.0,0.278734,40,48,False,5
4305,1,255,0,0,58.0,0.303488,60,90,True,5
4306,1,255,1,0,53.0,0.329922,60,90,True,5
4307,1,255,2,1,88.0,0.491983,60,90,True,5
4308,1,255,3,0,59.0,2.476699,60,90,True,5
4309,1,255,4,1,76.0,0.319655,60,90,False,5
4310,1,256,0,0,39.0,0.327455,32,40,True,10
4311,1,256,1,0,45.0,0.344031,32,40,True,10
4312,1,256,2,0,35.0,0.321604,32,40,True,10
4313,1,256,3,1,35.0,0.34515,32,40,True,10
4314,1,256,4,1,52.0,0.427025,32,40,False,10
4315,1,256,5,1,42.0,0.382857,32,40,False,10
4316,1,256,6,0,25.0,0.29284,32,40,False,10
4317,1,256,7,1,55.0,0.175216,32,40,False,10
4318,1,256,8,1,43.0,0.300784,32,40,False,10
4319,1,256,9,1,39.0,0.093723,32,40,False,10
4320,1,257,0,0,26.0,0.583629,36,40,True,10
4321,1,257,1,1,44.0,0.228128,36,40,True,10
4322,1,257,2,0,32.0,0.323214,36,40,True,10
4323,1,257,3,0,43.0,0.601628,36,40,True,10
4324,1,257,4,1,30.0,0.360965,36,40,False,10
4325,1,257,5,0,29.0,0.510433,36,40,False,10
4326,1,257,6,1,64.0,0.159736,36,40,False,10
4327,1,257,7,1,51.0,0.214323,36,40,False,10
4328,1,257,8,1,32.0,0.250985,36,40,False,10
4329,1,257,9,1,47.0,0.301274,36,40,False,10
4330,1,258,0,1,68.0,0.829792,40,60,True,10
4331,1,258,1,0,34.0,0.315869,40,60,True,10
4332,1,258,2,0,36.0,0.388609,40,60,True,10
4333,1,258,3,1,72.0,0.251179,40,60,True,10
4334,1,258,4,1,48.0,0.423178,40,60,False,10
4335,1,258,5,1,71.0,2.427362,40,60,False,10
4336,1,258,6,1,73.0,0.273106,40,60,False,10
4337,1,258,7,1,59.0,0.618717,40,60,False,10
4338,1,258,8,1,62.0,0.672364,40,60,False,10
4339,1,258,9,0,31.0,0.322573,40,60,False,10
4340,1,259,0,0,58.0,0.657424,60,56,True,10
4341,1,259,1,0,53.0,0.324684,60,56,True,10
4342,1,259,2,0,59.0,0.295735,60,56,True,10
4343,1,259,3,1,56.0,0.367737,60,56,True,10
4344,1,259,4,1,50.0,0.942493,60,56,False,10
4345,1,259,5,1,61.0,4.296556,60,56,False,10
4346,1,259,6,0,81.0,0.297857,60,56,False,10
4347,1,259,7,0,55.0,0.211535,60,56,False,10
4348,1,259,8,0,56.0,0.256293,60,56,False,10
4349,1,259,9,0,55.0,0.233759,60,56,False,10
4350,1,260,0,0,66.0,0.39325,70,40,True,10
4351,1,260,1,0,81.0,0.347813,70,40,True,10
4352,1,260,2,1,43.0,0.397431,70,40,True,10
4353,1,260,3,1,37.0,0.520313,70,40,True,10
4354,1,260,4,0,66.0,1.474644,70,40,False,10
4355,1,260,5,1,47.0,0.525372,70,40,False,10
4356,1,260,6,0,67.0,0.164793,70,40,False,10
4357,1,260,7,0,84.0,0.475998,70,40,False,10
4358,1,260,8,0,71.0,5.462467,70,40,False,10
4359,1,260,9,0,63.0,0.689489,70,40,False,10
4360,1,261,0,1,46.0,0.484977,60,48,True,5
4361,1,261,1,0,57.0,0.271942,60,48,True,5
4362,1,261,2,1,35.0,0.409721,60,48,True,5
4363,1,261,3,1,38.0,0.542746,60,48,True,5
4364,1,261,4,0,44.0,0.288208,60,48,False,5
4365,1,262,0,0,54.0,0.296692,60,52,True,10
